Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_arm_pitch_2,"-0,0563960537720043","-0,00421581618218325","0,00308498551500382",0,0,0,"0,0601894302483986","6,63634182814662E-05","-4,90870942658598E-06","-2,53786568905901E-08","5,33223878294995E-05","2,19283370939965E-08","4,28517529016035E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_pitch_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_pitch_2.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/lengan_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_S1_1.stp_1.STEP_1_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/lengan_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_T1_1.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/lengan_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_S2_1.stp_1.STEP_1_3.stp-1,O_right_arm_pitch2,A_right_arm_pitch2,right_arm_pitch_2,revolute,"-0,116","0,1865",0,0,0,0,body_yaw,1,0,0,0,0,"-3,14","3,14",,,,,,,,
right_arm_roll_2,"-0,000140769727236617","-0,0583656778318817","-0,022892601118641",0,0,0,"0,650653942621714","0,000701761134785862","3,51428157454207E-06","5,73190041883053E-11","0,000504611928334948","-3,51429084540073E-06","0,000529608111557968",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_2.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/DUMMY_NX05_100W_STD_AF4_ASM_3.stp_1.STEP_3.stp-1/DUMMY_NX05_B05_100W_4.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_3.stp_1.STEP_3.stp-1/PR15_B04_IDLER_HOUSING_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_3.stp_1.STEP_3.stp-1/PR15_B04_IDLER_HOUSING_RTN_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_3.stp_1.STEP_3.stp-1/PR15_B04_IDLER_SHAFT_RTN_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_3.stp_1.STEP_3.stp-1/PR15_B04_IDLER_SHAFT_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp-1_1.STEP_3.stp-1/PR15_B04_ADAPTOR-1_REV2_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/PR15_B03_ARM_PROFILE-54_1_PR23_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/DUMMY_NX05_100W_STD_AF5_ASM_3.stp_1.STEP_3.stp-1/DUMMY_NX05_B05_100W_5.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/NX05_B03_ADAPTOR-2-2_2.stp_1.STEP_3.stp-1,O_right_arm_roll2,A_right_arm_roll2,right_arm_roll_2,revolute,"-0,096","-0,039","0,027",0,0,0,right_arm_pitch_2,0,0,-1,0,0,"-3,14","3,14",,,,,,,,
right_arm_yaw_2,"-0,00024766002411783","-0,0551148452472379","-0,00314972612962813",0,0,0,"0,0464659331409363","4,24958513712219E-05","-1,24795287482208E-06","-4,78865600916963E-08","5,17570457040963E-05","-4,10901589470382E-08","2,48384911141725E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_yaw_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_yaw_2.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_3.stp-1/NX05_B03_HINGE-H-T-5_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_3.stp-1/NX05_B03_HINGE-H-S-CB_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_3.stp-1/NX05_B03_HINGE-H-S-CA_2.stp_1.STEP_3.stp-1,O_right_arm_yaw2,A_right_arm_yaw2,right_arm_yaw_2,revolute,"-4,99999999987732E-05","-0,127","-0,02355",0,0,0,right_arm_roll_2,0,1,0,0,0,"-3,14","3,14",,,,,,,,
right_arm_roll_4,"0,012383709241947","-0,0372076809952379","-0,0192399131176939",0,0,0,"0,48479217004874","0,000484217303661817","-3,35940592527774E-06","2,48498565713358E-06","0,000424604369560352","-1,94345108096843E-06","0,000274229624861241",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_4.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_4.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/DUMMY_NX05_100W_STD_AF6_ASM_2.stp_1.STEP_3.stp-1/DUMMY_NX05_B05_100W_3.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/DUMMY_NX05_CRB_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_3.stp-1/yaw_3.stp-1/PR23_FRM_FOREARM_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/DUMMY_NX03_20W_STD_ASM_3.stp-3/DUMMY_NX03_B04_3.stp-2,O_right_arm_roll4,A_right_arm_roll4,right_arm_roll_4,revolute,"-0,0299999999999991","-0,0899999999999993","0,021000000000001",0,0,0,right_arm_yaw_2,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
right_arm_roll_6,"-4,3964371948535E-08","-0,0669453827860551","-0,0404898296856455",0,0,0,"0,156307862256872","0,000130633827632513","-2,33959591531275E-11","3,6387849538788E-10","0,000101201356554981","3,80955907816716E-06","5,38094246878727E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_6.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_arm_roll_6.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-3/NX03_B03_HINGE-H-S-GA_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-3/NX03_B03_HINGE-H-T-7_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-3/NX03_B03_HINGE-H-S-GB_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/4dof kanan_3.stp-1/telapak_MIR_3.stp-1,O_right_arm_roll6,A_right_arm_roll6,right_arm_roll_6,revolute,"0,03","-0,108","0,03",0,0,0,right_arm_roll_4,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
right_thumb_2,"-0,00145796984257518","-0,0073334060918861","0,0090766659153649",0,0,0,"0,004546125924662","2,07603348807424E-07","6,73443560740602E-09","-1,34736632823626E-08","1,87782938242722E-07","-6,48154437901038E-09","1,97504064585431E-07",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_thumb_2.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_thumb_2.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4dof kanan_3.stp-1/jempol bawah_MIR_3.stp-1,O_right_thumb2,A_right_thumb2,right_thumb_2,revolute,"-0,000182112936896323","-0,0862281433963429","0,0197400302680752",0,0,0,right_arm_roll_6,0,"0,894427190999899","0,447213595499991",0,0,"-1,57","1,57",,,,,,,,
right_thumb_4,"-0,000754954728259871","-0,00847847131805735","0,0113670320132841",0,0,0,"0,00673406174983265","5,30102275865859E-07","2,35163715670282E-08","-4,70258129588885E-08","4,61902967436636E-07","8,90296928828408E-08","3,28328251195912E-07",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_thumb_4.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_thumb_4.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4dof kanan_3.stp-1/jempol_MIR_3.stp-1,O_right_thumb4,A_right_thumb4,right_thumb_4,revolute,0,"-0,0107331262919998","0,0214662525839976",0,0,0,right_thumb_2,0,"-0,894427190999899","-0,447213595499991",0,0,"-1,57","1,57",,,,,,,,
right_finger_2,"-0,00133279780265064","-0,0210004005177498","-0,00399955906761555",0,0,0,"0,035331503847402","5,51775696394823E-06","2,22395186429996E-07","-8,78211389645603E-11","3,41576038734395E-06","-8,98474449471516E-11","3,64882492863171E-06",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_finger_2.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_finger_2.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4dof kanan_3.stp-1/jari1_MIR_3.stp-1,O_right_finger2,A_right_finger2,right_finger_2,revolute,0,"-0,111248350851721","-0,0410000000000039",0,0,0,right_arm_roll_6,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
right_finger_4,"-0,000316274058890675","-0,0247059462823676","-0,00391805862277154",0,0,0,"0,0496221992905879","1,04188303406298E-05","2,88381216865677E-07","-3,44118525265693E-11","4,81580349620093E-06","2,6210782621867E-12","7,89382548546812E-06",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_finger_4.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/right_finger_4.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4dof kanan_3.stp-1/jari jari atas_MIR_3.stp-1,O_right_finger4,A_right_finger4,right_finger_4,revolute,0,"-0,0395",0,0,0,0,right_finger_2,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
left_arm_pitch_1,"0,0563960537720042","-0,00421581618218325","-0,00308498551500382",0,0,0,"0,0601894302483987","6,63634182814664E-05","4,90870942658596E-06","-2,53786568905854E-08","5,33223878294997E-05","-2,19283370940287E-08","4,28517529016035E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_pitch_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_pitch_1.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/NX05_B03_HINGE_PR23_SH_01_ASM_1.stp_1.STEP_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_T1_1.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/NX05_B03_HINGE_PR23_SH_01_ASM_1.stp_1.STEP_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_S2_1.stp_1.STEP_4.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/arm rangka.stp_1.STEP_3.stp-1/NX05_B03_HINGE_PR23_SH_01_ASM_1.stp_1.STEP_3.stp-1/NX05_B03_HINGE-5C_PR23_SHLD_S1_1.stp_1.STEP_4.stp-1,O_left_arm_pitch1,A_left_arm_pitch1,left_arm_pitch_1,revolute,"0,116","0,1865",0,0,0,0,body_yaw,-1,0,0,0,0,"-3,14","3,14",,,,,,,,
left_arm_roll_1,"0,000140777229712785","-0,0583657098065791","-0,0197487888218174",0,0,0,"0,65065416197262","0,000701761240831805","-3,51431465633603E-06","5,6942020708733E-11","0,000504612119202354","-3,51430493445918E-06","0,000529608216959758",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_1.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/DUMMY_NX05_100W_STD_AF4_ASM_2.stp_1.STEP_3.stp-1/DUMMY_NX05_B05_100W_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_2.stp_1.STEP_3.stp-1/PR15_B04_IDLER_HOUSING_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_2.stp_1.STEP_3.stp-1/PR15_B04_IDLER_SHAFT_RTN_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_2.stp_1.STEP_3.stp-1/PR15_B04_IDLER_HOUSING_RTN_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/PR15_MODULE_IDLER_ASM_2.stp_1.STEP_3.stp-1/PR15_B04_IDLER_SHAFT_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_1.stp_1.STEP_3.stp-1/PR15_B04_ADAPTOR-1_REV2_2.stp_1.STEP_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/PR15_B03_ARM_PROFILE-54_1_PR23_2.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/DUMMY_NX05_100W_STD_AF5_ASM_3.stp_1.STEP_MIR_3.stp-1/DUMMY_NX05_B05_100W_5.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/NX05_B03_ADAPTOR-2-2_2.stp_1.STEP_MIR_3.stp-1,O_left_arm_roll1,A_left_arm_roll1,left_arm_roll_1,revolute,"0,096","-0,0389999999999999","0,021",0,0,0,left_arm_pitch_1,0,0,-1,0,0,"-3,14","3,14",,,,,,,,
left_arm_yaw_1,"0,000247765261204902","-0,0551148547502192","-0,00314972358025381",0,0,0,"0,0464656926396344","4,24955550477809E-05","1,24798140000992E-06","4,78884937912915E-08","5,17567185373698E-05","-4,10854962925155E-08","2,48384216096678E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_yaw_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_yaw_1.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_MIR_3.stp-1/NX05_B03_HINGE-H-T-5_2.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_MIR_3.stp-1/NX05_B03_HINGE-H-S-CB_2.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/NX05_B03_HINGE-5C_ASM_2.stp_1.STEP_MIR_3.stp-1/NX05_B03_HINGE-H-S-CA_2.stp_1.STEP_MIR_3.stp-1,O_left_arm_yaw1,A_left_arm_yaw1,left_arm_yaw_1,revolute,"4,9999999998912E-05","-0,127","-0,01755",0,0,0,left_arm_roll_1,0,-1,0,0,0,"-3,14","3,14",,,,,,,,
left_arm_roll_3,"-0,0123837047477098","-0,0372795875392776","-0,0192399267599269",0,0,0,"0,4847921642736","0,000484217127507194","3,3593553945536E-06","-2,48496705942129E-06","0,000424604382031725","-3,02633342092757E-06","0,000274229459852543",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_3.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_3.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/DUMMY_NX05_100W_STD_AF6_ASM_2.stp_1.STEP_MIR_3.stp-1/DUMMY_NX05_B05_100W_3.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/DUMMY_NX05_CRB_2.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/set arm rangka(1).STEP_3.stp-1/servo_2.stp_1.STEP_MIR_3.stp-1/yaw_MIR_3.stp-1/PR23_FRM_FOREARM_2.stp_1.STEP_MIR_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/DUMMY_NX03_20W_STD_ASM_3.stp-2/DUMMY_NX03_B04_3.stp-2,O_left_arm_roll3,A_left_arm_roll3,left_arm_roll_3,revolute,"0,0299999999999992","-0,0899999999999993","0,021000000000001",0,0,0,left_arm_yaw_1,0,0,1,0,0,"-1,57","1,57",,,,,,,,
left_arm_roll_5,"2,90652077961084E-08","-0,0669453293365064","-0,0404896128826216",0,0,0,"0,156306502027084","0,000130632670491137","-9,20712241668751E-11","1,57488653906391E-10","0,000101199937770544","3,80953749783574E-06","5,38088223350888E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_5.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_arm_roll_5.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-2/NX03_B03_HINGE-H-S-GA_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-2/NX03_B03_HINGE-H-T-7_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-2/NX03_B03_HINGE-H-S-GB_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/4 dof_3.stp-1/telapak_3.stp-1,O_left_arm_roll5,A_left_arm_roll5,left_arm_roll_5,revolute,"-0,0299999999999981","-0,108000000000004","0,0299999999999949",0,0,0,left_arm_roll_3,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
left_thumb_1,"0,00145810284227826","-0,0073332815118678","0,00907650373978578",0,0,0,"0,00454617147713204","2,07595104536584E-07","-6,73210919906434E-09","1,34723606752066E-08","1,87787878100432E-07","-6,47807337539844E-09","1,97504358541342E-07",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_thumb_1.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_thumb_1.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4 dof_3.stp-1/jempol bawah_3.stp-1,O_left_thumb_1,A_left_thumb_1,left_thumb_1,revolute,"0,00018211","-0,086228","0,01974",0,0,0,left_arm_roll_5,0,"-0,89443","-0,44721",0,0,"-1,57","1,57",,,,,,,,
left_thumb_3,"0,000755163100906869","-0,00847836615702019","0,0113666643321317",0,0,0,"0,00673375311071597","5,30065316792335E-07","-2,35168117850492E-08","4,7009157306266E-08","4,6183299980609E-07","8,90038953433648E-08","3,28299446805443E-07",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_thumb_3.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_thumb_3.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4 dof_3.stp-1/jempol_3.stp-1,O_left_thumb_3,A_left_thumb_3,left_thumb_3,revolute,0,"-0,010733","0,021466",0,0,0,left_thumb_1,0,"0,89443","0,44721",0,0,"-1,57","1,57",,,,,,,,
left_finger_1,"0,00133242639922518","-0,0210003719137298","-0,00399986297686737",0,0,0,"0,0353314753284367","5,51776941447563E-06","-2,22301714155117E-07","1,79922647877871E-11","3,41570706350436E-06","2,00642018949223E-11","3,64866535697813E-06",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_finger_1.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_finger_1.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4 dof_3.stp-1/jari1_3.stp-1,O_left_finger_1,A_left_finger_1,left_finger_1,revolute,0,"-0,111248350851721","-0,0410000000000039",0,0,0,left_arm_roll_5,0,0,1,0,0,"-1,57","1,57",,,,,,,,
left_finger_3,"0,000316276019312944","-0,0247058870634902","-0,00391802249544748",0,0,0,"0,0496223911750931","1,04186766542221E-05","-2,88349817342388E-07","1,11099056026403E-11","4,81574033207152E-06","-4,78340404497441E-12","7,89388498501325E-06",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_finger_3.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/left_finger_3.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/4 dof_3.stp-1/jari jari atas_3.stp-1,O_left_finger_3,A_left_finger_3,left_finger_3,revolute,0,"-0,0395000000000001",0,0,0,0,left_finger_1,0,0,1,0,0,"-1,57","1,57",,,,,,,,
head_yaw,"-0,00319061281438124","0,00851526094878885","2,87897011785887E-10",0,0,0,"0,0319510463058218","8,58129604124346E-06","-6,46292969661189E-09","2,37211901967483E-13","2,16127326930845E-05","-3,33789690378522E-15","1,7392708401863E-05",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/head_yaw.STL,"0,894117647058823","0,894117647058823","0,894117647058823",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/head_yaw.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/PR23_B01_BU_ASM_4.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-1/NX03_B03_HINGE-H-S-GB_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/PR23_B01_BU_ASM_4.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-1/NX03_B03_HINGE-H-T-7_3.stp-2;robot_esr_v2_set.stp-1/body atas_3.stp-1/PR23_B01_BU_ASM_4.stp-1/NX03_B03_HINGE-7G_ASM_3.stp-1/NX03_B03_HINGE-H-S-GA_3.stp-2,O_head_yaw,A_head_yaw,head_yaw,continuous,0,"0,2555",0,0,0,0,body_yaw,0,-1,0,,,,,,,,,,,,
head_pitch,"0,0461981070291959","0,0231062681583618","0,00527965132124381",0,0,0,"0,321443312141503","0,00011260894236193","2,31836775002393E-09","-5,62882400849572E-07","0,000252700659489136","1,80236125020725E-07","0,000211544282749322",0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/head_pitch.STL,"0,894117647058823","0,894117647058823","0,894117647058823",1,0,0,0,0,0,0,package://robot_esr_v2_rev/meshes/head_pitch.STL,,robot_esr_v2_set.stp-1/body atas_3.stp-1/PR23_B01_BU_ASM_1_3.stp-1/PR23_HEAD_ASM_3.stp-1/DUMMY_NX03_B04_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/PR23_B01_BU_ASM_1_3.stp-1/PR23_HEAD_ASM_3.stp-1/DUMMY_NX03_CRB_3.stp-1;robot_esr_v2_set.stp-1/body atas_3.stp-1/RealSense_D435_3.stp-1,O_head_pitch,A_head_pitch,head_pitch,revolute,"-0,045","0,039",0,0,0,0,head_yaw,1,0,0,0,0,"-1,57","1,57",,,,,,,,
