Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"-0,00195554448462078","-5,1194386791571E-06","0,0778454571324803",0,0,0,"1,20329885641613","0,00130731306384171","3,53640853384064E-06","4,78759424406522E-11","0,00296439184087798","2,52026599653312E-09","0,00224592315752859",0,0,0,0,0,0,package://robot_esr_v2/meshes/base_link.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/base_link.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_PELV_01.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_100W_STD_AF1_ASM.stp_1.stp-1/DUMMY_NX05_B05_100W.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_PELV_01.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_100W_STD_AF0_ASM.stp_1.stp-1/DUMMY_NX05_B05_100W.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/edit perut_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/servo besar_1.stp-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
right_knee_yaw_2,"2,39190602047135E-09","-0,0243423048956628","-0,00334373594226933",0,0,0,"0,096159670070791","0,000128656949644948","-4,79620647782242E-13","2,35777135909615E-09","0,000132522868391436","2,5450929015229E-07","5,12800218306316E-05",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_yaw_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_yaw_2.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-2/PR23_FRM_HINGE_X_01_A.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-2/PR23_FRM_HINGE_X_01_BASE_2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-2/PR23_FRM_HINGE_X_01_A.stp_1.stp-4;robot_esr_v1.stp-1/bearing_1.stp-3,O_right_knee_yaw2,A_right_knee_yaw2,right_knee_yaw_2,continuous,"-0,093","0,012","-0,012","1,5707963267949",0,0,base_link,0,-1,0,,,,,,,,,,,,
right_knee_roll_2,"0,000202501643025876","2,75407904815061E-10","-0,028607130429822",0,0,0,"0,368139820135188","0,000487383753640405","2,22939199806448E-12","4,1813199928851E-06","0,000468934971003584","4,38250512477698E-12","0,000167108497311385",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_roll_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_roll_2.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-4/DUMMY_NX05_B05_200W.stp_1.stp-5;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-6;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-5;robot_esr_v1.stp-1/joint bearing_1.stp-7,O_right_knee_roll2,A_right_knee_roll2,right_knee_roll_2,revolute,0,"-0,075","0,033",0,0,0,right_knee_yaw_2,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
right_knee_pitch_2,"-0,0705682481727586","-0,171821064771947","-0,0114422794800575",0,0,0,"1,04919994241207","0,00203551826198784","-6,46257017899787E-06","1,83437475857554E-06","0,00109535082544024","-0,000164908841445616","0,00241077491941216",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_2.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_2.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-2/PR23_FRM_MODULE_BELT_CVR.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-2/PR23_FRM_MODULE_BELT_BASE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_THIGH_HINGE.stp_1.stp-4;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_HOUSING_RTN.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_SHAFT.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_SHAFT_RTN.stp_1.stp-4;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-2/DUMMY_NX05_B05_200W_1ST_MODULE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_THIGH_L_B.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-5/DUMMY_NX05_B05_200W.stp_1.stp-5;robot_esr_v1.stp-1/joint bearing_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-2/DUMMY_NX05_B05_2ND_MODULE.stp_1.stp-3,O_right_knee_pitch2,A_right_knee_pitch2,right_knee_pitch_2,revolute,"0,0449",0,"-0,021",0,0,0,right_knee_roll_2,1,0,0,0,0,"-1,57","1,57",,,,,,,,
right_knee_pitch_4,"-0,0645776090677919","-0,173677062141295","0,0232634636154186",0,0,0,"0,835928343617776","0,00137391244248698","1,75764496479534E-05","-6,94594844151765E-07","0,000799355378882546","-6,19621632353491E-05","0,00156571451413064",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_4.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_4.STL,,robot_esr_v1.stp-1/bearing_1.stp-4;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_CALF_HINGE_04.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_CALF_L_B.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_CALF_HINGE_03.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_CVR.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_BASE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_THIGH_HINGE.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/DUMMY_NX05_B05_200W_1ST_MODULE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/DUMMY_NX05_B05_2ND_MODULE.stp_1.stp-3,O_right_knee_pitch4,A_right_knee_pitch4,right_knee_pitch_4,revolute,"-0,0054","-0,2983565686105","-0,0313585389803",0,0,0,right_knee_pitch_2,-1,0,0,0,0,"-1,57","1,57",,,,,,,,
right_knee_pitch_6,"-0,0435940717346724","0,00031222360648453","-0,00595757596241889",0,0,0,"0,370446086229337","0,000489846606383234","-2,18831170155361E-07","4,17558971578793E-06","0,000468492122364731","1,58643557100187E-05","0,000166613714621281",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_6.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_pitch_6.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-1/DUMMY_NX05_B05_200W.stp_1.stp-5;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_B04_IDLER_HOUSING_RTN.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_B04_IDLER_SHAFT.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_B04_IDLER_SHAFT_RTN.stp_1.stp-1,O_right_knee_pitch6,A_right_knee_pitch6,right_knee_pitch_6,revolute,"0,0054","-0,299588860426366","0,0157007868728399",0,0,0,right_knee_pitch_4,1,0,0,0,0,"-1,57","1,57",,,,,,,,
right_knee_roll_6,"-0,00886091150390085","-0,0953365716937131","-0,0276213346605024",0,0,0,"0,576558644743931","0,00179506509811955","-7,39343202354004E-06","-3,87438816394618E-07","0,00250162707886782","8,91468136657886E-05","0,000798690715389373",0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_roll_6.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/right_knee_roll_6.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_01_B.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_02_A_BASE.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_01_A_2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR23_A01_FOOT_R.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kanan_1.stp-1/PR15_SENSOR_ATI_MINI58.stp_1.stp-1,O_right_knee_roll6,A_right_knee_roll6,right_knee_roll_6,revolute,"-0,0449","-0,00109905508110331","0,0209712202298987",0,0,0,right_knee_pitch_6,0,"0,0523359562429437","-0,998629534754574",0,0,"-1,57","1,57",,,,,,,,
left_knee_yaw_1,"2,39190600659356E-09","-0,0243423048956628","-0,00334373594226932",0,0,0,"0,096159670070791","0,000128656949644948","-4,79620646314158E-13","2,35777135910133E-09","0,000132522868391436","2,54509290152293E-07","5,12800218306316E-05",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_yaw_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_yaw_1.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-3/PR23_FRM_HINGE_X_01_A.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-3/PR23_FRM_HINGE_X_01_BASE_2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_HINGE_X1_ASM.stp_1.stp-3/PR23_FRM_HINGE_X_01_A.stp_1.stp-4;robot_esr_v1.stp-1/bearing_1.stp-6,O_left_knee_yaw1,A_left_knee_yaw1,left_knee_yaw_1,continuous,"0,093","0,012","-0,012","1,5707963267949",0,0,base_link,0,-1,0,,,,,,,,,,,,
left_knee_roll_1,"-0,00020250164302589","-2,75407904815061E-10","-0,028607130429822",0,0,0,"0,368139820135188","0,000487383753640405","2,22939199863096E-12","-4,1813199928851E-06","0,000468934971003584","-4,38250513328121E-12","0,000167108497311385",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_roll_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_roll_1.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-4;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-3/DUMMY_NX05_B05_200W.stp_1.stp-5;robot_esr_v1.stp-1/joint bearing_1.stp-6,O_left_knee_roll1,A_left_knee_roll1,left_knee_roll_1,revolute,0,"-0,075","0,033",0,0,0,left_knee_yaw_1,0,0,-1,0,0,"-1,57","1,57",,,,,,,,
left_knee_pitch_1,"0,0705059252490257","-0,171821064713912","-0,0114600393459196",0,0,0,"1,04919994241207","0,00203551826198784","6,76864618420667E-06","-1,16252733593949E-06","0,00109535082245673","-0,000165858004182792","0,00241077492239567",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_1.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_1.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_CVR.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_BASE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/DUMMY_NX05_B05_2ND_MODULE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_THIGH_HINGE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_HOUSING_RTN.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_SHAFT.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR15_B04_IDLER_SHAFT_RTN.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/DUMMY_NX05_B05_200W_1ST_MODULE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/PR23_FRM_THIGH_L_B.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-2/DUMMY_NX05_B05_200W.stp_1.stp-5;robot_esr_v1.stp-1/joint bearing_1.stp-5,O_left_knee_pitch1,A_left_knee_pitch1,left_knee_pitch_1,revolute,"-0,0449",0,"-0,021",0,0,0,left_knee_roll_1,-1,0,0,0,0,"-1,57","1,57",,,,,,,,
left_knee_pitch_3,"0,0255393342693625","-0,160882246126205","0,0241162469494275",0,0,0,"0,585704426632643","0,00126020115115167","-1,7895630813641E-05","2,45183052251936E-06","0,000572553520859722","-6,41071068231679E-05","0,00133802673415994",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_3.STL,"0,749019607843137","0,749019607843137","0,749019607843137",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_3.STL,,robot_esr_v1.stp-1/bearing_1.stp-5;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_CALF_HINGE_02.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_CALF_HINGE_01.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_CALF_L_B.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_CVR.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/PR23_FRM_MODULE_BELT_BASE.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_THIGH_HINGE.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_A01_BELT_MODULE_ASM.stp_1.stp-1/DUMMY_NX05_B05_2ND_MODULE.stp_1.stp-3,O_left_knee_pitch3,A_left_knee_pitch3,left_knee_pitch_3,revolute,"0,0449","-0,2983565686105","-0,0313585389803004",0,0,0,left_knee_pitch_1,1,0,0,0,0,"-1,57","1,57",,,,,,,,
left_knee_pitch_5,"0,0443712813740971","0,000328520446688296","-0,00608213103936753",0,0,0,"0,362828850117247","0,000487503415167199","2,25523673518831E-07","-4,17523361478075E-06","0,000467244629757143","1,634780428137E-05","0,000165469414154828",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_5.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_pitch_5.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-3;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR15_B04_ADAPTOR-1_REV2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR15_B04_IDLER_HOUSING_RTN.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/DUMMY_NX05_200W_STD_ASM.stp_1.stp-1/DUMMY_NX05_B05_200W.stp_1.stp-5,O_left_knee_pitch5,A_left_knee_pitch5,left_knee_pitch_5,revolute,"-0,0449","-0,299613625160821","0,0152208941257087",0,0,0,left_knee_pitch_3,-1,0,0,0,0,"-1,57","1,57",,,,,,,,
left_knee_roll_5,"0,0114436397158781","-0,0952922063529219","-0,0277740065386727",0,0,0,"0,576558644730299","0,00179506509809567","7,38465957071978E-06","3,98910172076268E-07","0,00250133712456066","9,18740659825815E-05","0,000798980669669122",0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_roll_5.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/left_knee_roll_5.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_01_B.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_01_A_2.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_FRM_HINGE_X2_ASM.stp_1.stp-1/PR23_FRM_HINGE_X_02_A_BASE.stp_1.stp-2;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR23_A01_FOOT_L.stp_1.stp-1;robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/kaki kiri_1.stp-1/PR15_SENSOR_ATI_MINI58.stp_1.stp-1,O_left_knee_roll5,A_left_knee_roll5,left_knee_roll_5,revolute,"0,0449","-0,00113264475358943","0,0209694328932467",0,0,0,left_knee_pitch_5,0,"0,0539354644565479","-0,998544423485433",0,0,"-1,57","1,57",,,,,,,,
body_pitch,"0,0331532032290532","0,03679618621314","1,65340831304039E-18",0,0,0,"0,103869014537954","8,15711773514188E-05","-2,0641659849425E-19","1,89744782077141E-20","0,00028158564415382","8,77369317441642E-21","0,000275198587076672",0,0,0,0,0,0,package://robot_esr_v2/meshes/body_pitch.STL,"0,996078431372549","0,996078431372549",1,1,0,0,0,0,0,0,package://robot_esr_v2/meshes/body_pitch.STL,,robot_esr_v1.stp-1/asem_stp.stp_1.stp-1/PR23_A01_BL_ASM.stp_1.stp-1/joint perut_1.stp-1;robot_esr_v1.stp-1/bearing(1)_1.stp-1;robot_esr_v1.stp-1/bearing(2)_1.stp-1,O_body_pitch,A_body_pitch,body_pitch,revolute,"-0,026672763878276","-0,000154472308284991","0,155","1,5707963267949",0,0,base_link,1,0,0,0,0,"-1,57","1,57",,,,,,,,
body_yaw,"6,41386045515302E-05","0,149604906423815","0,00111334035407071",0,0,0,"1,32362172705301","0,00153326959317075","-2,99746241922474E-06","7,78354855322143E-08","0,00192110179117074","-3,73436079562119E-07","0,00292594754595678",0,0,0,0,0,0,package://robot_esr_v2/meshes/body_yaw.STL,"0,792156862745098","0,819607843137255","0,933333333333333",1,0,0,0,0,0,0,package://robot_esr_v2/meshes/body_yaw.STL,,robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/PR15_B04_WAIST_BEARING_HOUSING_1.stp_1.STEP_1.stp-1;robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/PR23_FRM_WAIST_TOP_1.stp_1.STEP_1.stp-1;robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/DUMMY_NX05_100W_STD_AF10_ASM_1.stp_1.STEP_1.stp-1/DUMMY_NX05_B05_100W_1.stp_1.STEP_1.stp-1;robot_esr_v1.stp-1/body depan_1.stp-1;robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/DUMMY_NX03_20W_STD_ASM_1.stp_1.STEP_1.stp-1/DUMMY_NX03_B04_1.stp_1.STEP_1.stp-1;robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/DUMMY_NX05_100W_STD_AF2_ASM_1.stp_1.STEP_1.stp-1/DUMMY_NX05_B05_100W_1.stp_1.STEP_1.stp-1;robot_esr_v1.stp-1/set arm rangka(1).STEP_1.stp-1/arm rangka.stp_1.STEP_1.stp-1/DUMMY_NX05_100W_STD_AF3_ASM_1.stp_1.STEP_1.stp-1/DUMMY_NX05_B05_100W_1.stp_1.STEP_1.stp-1;body depan.stp.0005.stp-1,O_body_yaw,A_body_yaw,body_yaw,continuous,"0,026672999999998","0,065500000000001",0,0,0,0,body_pitch,0,1,0,,,,,,,,,,,,
